SUBJID_tissue	SMTSD	Subject_id
GTEX-13N11_Thyroid	Thyroid	GTEX-13N11
GTEX-13N11_Uterus	Uterus	GTEX-13N11
GTEX-13N11_Vagina	Vagina	GTEX-13N11
GTEX-13N11_Breast	Breast	GTEX-13N11
GTEX-13N11_Adipose_Tissue	Adipose_Tissue	GTEX-13N11
GTEX-13N11_Skin	Skin	GTEX-13N11
GTEX-13N11_Muscle	Muscle	GTEX-13N11
GTEX-13N11_Nerve	Nerve	GTEX-13N11
GTEX-13N1W_Brain	Brain	GTEX-13N1W
GTEX-13N1W_Skin	Skin	GTEX-13N1W
GTEX-13N1W_Adipose_Tissue	Adipose_Tissue	GTEX-13N1W
GTEX-13N1W_Blood_Vessel	Blood_Vessel	GTEX-13N1W
GTEX-13N1W_Nerve	Nerve	GTEX-13N1W
GTEX-13N1W_Muscle	Muscle	GTEX-13N1W
GTEX-13N1W_Breast	Breast	GTEX-13N1W
GTEX-13N1W_Lung	Lung	GTEX-13N1W
GTEX-13N1W_Thyroid	Thyroid	GTEX-13N1W
GTEX-13N1W_Heart	Heart	GTEX-13N1W
GTEX-13N1W_Esophagus	Esophagus	GTEX-13N1W
GTEX-13N1W_Stomach	Stomach	GTEX-13N1W
GTEX-13N1W_Testis	Testis	GTEX-13N1W
GTEX-13N1W_Pituitary	Pituitary	GTEX-13N1W
GTEX-13N2G_Brain	Brain	GTEX-13N2G
GTEX-13N2G_Testis	Testis	GTEX-13N2G
GTEX-13N2G_Skin	Skin	GTEX-13N2G
GTEX-13N2G_Blood_Vessel	Blood_Vessel	GTEX-13N2G
GTEX-13N2G_Thyroid	Thyroid	GTEX-13N2G
GTEX-13N2G_Lung	Lung	GTEX-13N2G
GTEX-13N2G_Liver	Liver	GTEX-13N2G
GTEX-13N2G_Prostate	Prostate	GTEX-13N2G
GTEX-13N2G_Adipose_Tissue	Adipose_Tissue	GTEX-13N2G
GTEX-13N2G_Colon	Colon	GTEX-13N2G
GTEX-13N2G_Muscle	Muscle	GTEX-13N2G
GTEX-13N2G_Pituitary	Pituitary	GTEX-13N2G
GTEX-13NYB_Brain	Brain	GTEX-13NYB
GTEX-13NYB_Skin	Skin	GTEX-13NYB
GTEX-13NYB_Heart	Heart	GTEX-13NYB
GTEX-13NYB_Blood_Vessel	Blood_Vessel	GTEX-13NYB
GTEX-13NYB_Lung	Lung	GTEX-13NYB
GTEX-13NYB_Thyroid	Thyroid	GTEX-13NYB
GTEX-13NYB_Esophagus	Esophagus	GTEX-13NYB
GTEX-13NYB_Liver	Liver	GTEX-13NYB
GTEX-13NYB_Small_Intestine	Small_Intestine	GTEX-13NYB
GTEX-13NYB_Testis	Testis	GTEX-13NYB
GTEX-13NYB_Salivary_Gland	Salivary_Gland	GTEX-13NYB
GTEX-13NYB_Adipose_Tissue	Adipose_Tissue	GTEX-13NYB
GTEX-13NYB_Muscle	Muscle	GTEX-13NYB
GTEX-13NYC_Skin	Skin	GTEX-13NYC
GTEX-13NYC_Nerve	Nerve	GTEX-13NYC
GTEX-13NYC_Muscle	Muscle	GTEX-13NYC
GTEX-13NYC_Blood_Vessel	Blood_Vessel	GTEX-13NYC
GTEX-13NYC_Thyroid	Thyroid	GTEX-13NYC
GTEX-13NYC_Brain	Brain	GTEX-13NYC
GTEX-13NYS_Brain	Brain	GTEX-13NYS
GTEX-13NYS_Skin	Skin	GTEX-13NYS
GTEX-13NYS_Adipose_Tissue	Adipose_Tissue	GTEX-13NYS
GTEX-13NYS_Muscle	Muscle	GTEX-13NYS
GTEX-13NYS_Blood_Vessel	Blood_Vessel	GTEX-13NYS
GTEX-13NYS_Prostate	Prostate	GTEX-13NYS
GTEX-13NYS_Lung	Lung	GTEX-13NYS
GTEX-13NYS_Heart	Heart	GTEX-13NYS
GTEX-13NYS_Pituitary	Pituitary	GTEX-13NYS
GTEX-13NZ8_Brain	Brain	GTEX-13NZ8
GTEX-13NZ8_Breast	Breast	GTEX-13NZ8
GTEX-13NZ8_Thyroid	Thyroid	GTEX-13NZ8
GTEX-13NZ8_Lung	Lung	GTEX-13NZ8
GTEX-13NZ8_Skin	Skin	GTEX-13NZ8
GTEX-13NZ8_Adipose_Tissue	Adipose_Tissue	GTEX-13NZ8
GTEX-13NZ8_Blood_Vessel	Blood_Vessel	GTEX-13NZ8
GTEX-13NZ9_Heart	Heart	GTEX-13NZ9
GTEX-13NZ9_Adipose_Tissue	Adipose_Tissue	GTEX-13NZ9
GTEX-13NZ9_Muscle	Muscle	GTEX-13NZ9
GTEX-13NZ9_Nerve	Nerve	GTEX-13NZ9
GTEX-13NZ9_Blood_Vessel	Blood_Vessel	GTEX-13NZ9
GTEX-13NZ9_Lung	Lung	GTEX-13NZ9
GTEX-13NZ9_Breast	Breast	GTEX-13NZ9
GTEX-13NZ9_Thyroid	Thyroid	GTEX-13NZ9
GTEX-13NZ9_Liver	Liver	GTEX-13NZ9
GTEX-13NZ9_Skin	Skin	GTEX-13NZ9
GTEX-13NZA_Brain	Brain	GTEX-13NZA
GTEX-13NZA_Adipose_Tissue	Adipose_Tissue	GTEX-13NZA
GTEX-13NZA_Skin	Skin	GTEX-13NZA
GTEX-13NZA_Nerve	Nerve	GTEX-13NZA
GTEX-13NZA_Muscle	Muscle	GTEX-13NZA
GTEX-13NZA_Heart	Heart	GTEX-13NZA
GTEX-13NZA_Thyroid	Thyroid	GTEX-13NZA
GTEX-13NZA_Blood_Vessel	Blood_Vessel	GTEX-13NZA
GTEX-13NZA_Lung	Lung	GTEX-13NZA
GTEX-13NZA_Testis	Testis	GTEX-13NZA
GTEX-13NZA_Pituitary	Pituitary	GTEX-13NZA
GTEX-13NZB_Heart	Heart	GTEX-13NZB
GTEX-13NZB_Liver	Liver	GTEX-13NZB
GTEX-13NZB_Adipose_Tissue	Adipose_Tissue	GTEX-13NZB
GTEX-13NZB_Esophagus	Esophagus	GTEX-13NZB
GTEX-13NZB_Testis	Testis	GTEX-13NZB
GTEX-13NZB_Breast	Breast	GTEX-13NZB
GTEX-13NZB_Blood_Vessel	Blood_Vessel	GTEX-13NZB
GTEX-13NZB_Skin	Skin	GTEX-13NZB
GTEX-13NZB_Muscle	Muscle	GTEX-13NZB
GTEX-13O1R_Brain	Brain	GTEX-13O1R
GTEX-13O1R_Skin	Skin	GTEX-13O1R
GTEX-13O1R_Adipose_Tissue	Adipose_Tissue	GTEX-13O1R
GTEX-13O1R_Nerve	Nerve	GTEX-13O1R
GTEX-13O1R_Muscle	Muscle	GTEX-13O1R
GTEX-13O1R_Testis	Testis	GTEX-13O1R
GTEX-13O1R_Thyroid	Thyroid	GTEX-13O1R
GTEX-13O1R_Heart	Heart	GTEX-13O1R
GTEX-13O1R_Blood_Vessel	Blood_Vessel	GTEX-13O1R
GTEX-13O1R_Esophagus	Esophagus	GTEX-13O1R
GTEX-13O1R_Pancreas	Pancreas	GTEX-13O1R
GTEX-13O1R_Liver	Liver	GTEX-13O1R
GTEX-13O1R_Adrenal_Gland	Adrenal_Gland	GTEX-13O1R
GTEX-13O1R_Colon	Colon	GTEX-13O1R
GTEX-13O1R_Pituitary	Pituitary	GTEX-13O1R
GTEX-13O21_Adrenal_Gland	Adrenal_Gland	GTEX-13O21
GTEX-13O21_Heart	Heart	GTEX-13O21
GTEX-13O21_Blood_Vessel	Blood_Vessel	GTEX-13O21
GTEX-13O21_Esophagus	Esophagus	GTEX-13O21
GTEX-13O21_Stomach	Stomach	GTEX-13O21
GTEX-13O21_Small_Intestine	Small_Intestine	GTEX-13O21
GTEX-13O21_Prostate	Prostate	GTEX-13O21
GTEX-13O21_Testis	Testis	GTEX-13O21
GTEX-13O21_Skin	Skin	GTEX-13O21
GTEX-13O21_Adipose_Tissue	Adipose_Tissue	GTEX-13O21
GTEX-13O21_Muscle	Muscle	GTEX-13O21
GTEX-13O21_Nerve	Nerve	GTEX-13O21
GTEX-13O21_Salivary_Gland	Salivary_Gland	GTEX-13O21
GTEX-13O21_Thyroid	Thyroid	GTEX-13O21
GTEX-13O21_Colon	Colon	GTEX-13O21
GTEX-13O21_Lung	Lung	GTEX-13O21
GTEX-13O3O_Brain	Brain	GTEX-13O3O
GTEX-13O3O_Skin	Skin	GTEX-13O3O
GTEX-13O3O_Nerve	Nerve	GTEX-13O3O
GTEX-13O3O_Blood_Vessel	Blood_Vessel	GTEX-13O3O
GTEX-13O3O_Muscle	Muscle	GTEX-13O3O
GTEX-13O3O_Lung	Lung	GTEX-13O3O
GTEX-13O3O_Breast	Breast	GTEX-13O3O
GTEX-13O3O_Thyroid	Thyroid	GTEX-13O3O
GTEX-13O3O_Heart	Heart	GTEX-13O3O
GTEX-13O3O_Adrenal_Gland	Adrenal_Gland	GTEX-13O3O
GTEX-13O3O_Liver	Liver	GTEX-13O3O
GTEX-13O3O_Colon	Colon	GTEX-13O3O
GTEX-13O3O_Ovary	Ovary	GTEX-13O3O
GTEX-13O3P_Skin	Skin	GTEX-13O3P
GTEX-13O3P_Adipose_Tissue	Adipose_Tissue	GTEX-13O3P
GTEX-13O3P_Nerve	Nerve	GTEX-13O3P
GTEX-13O3P_Blood_Vessel	Blood_Vessel	GTEX-13O3P
GTEX-13O3P_Muscle	Muscle	GTEX-13O3P
GTEX-13O3P_Thyroid	Thyroid	GTEX-13O3P
GTEX-13O3P_Breast	Breast	GTEX-13O3P
GTEX-13O3P_Lung	Lung	GTEX-13O3P
GTEX-13O3P_Esophagus	Esophagus	GTEX-13O3P
GTEX-13O3P_Heart	Heart	GTEX-13O3P
GTEX-13O3P_Colon	Colon	GTEX-13O3P
GTEX-13O3Q_Brain	Brain	GTEX-13O3Q
GTEX-13O3Q_Skin	Skin	GTEX-13O3Q
GTEX-13O3Q_Heart	Heart	GTEX-13O3Q
GTEX-13O3Q_Lung	Lung	GTEX-13O3Q
GTEX-13O3Q_Thyroid	Thyroid	GTEX-13O3Q
GTEX-13O3Q_Esophagus	Esophagus	GTEX-13O3Q
GTEX-13O3Q_Adipose_Tissue	Adipose_Tissue	GTEX-13O3Q
GTEX-13O3Q_Stomach	Stomach	GTEX-13O3Q
GTEX-13O3Q_Breast	Breast	GTEX-13O3Q
GTEX-13O3Q_Blood_Vessel	Blood_Vessel	GTEX-13O3Q
GTEX-13O3Q_Nerve	Nerve	GTEX-13O3Q
GTEX-13O3Q_Muscle	Muscle	GTEX-13O3Q
GTEX-13O61_Blood	Blood	GTEX-13O61
GTEX-13O61_Adrenal_Gland	Adrenal_Gland	GTEX-13O61
GTEX-13O61_Thyroid	Thyroid	GTEX-13O61
GTEX-13O61_Blood_Vessel	Blood_Vessel	GTEX-13O61
GTEX-13O61_Heart	Heart	GTEX-13O61
GTEX-13O61_Lung	Lung	GTEX-13O61
GTEX-13O61_Esophagus	Esophagus	GTEX-13O61
GTEX-13O61_Stomach	Stomach	GTEX-13O61
GTEX-13O61_Small_Intestine	Small_Intestine	GTEX-13O61
GTEX-13O61_Skin	Skin	GTEX-13O61
GTEX-13O61_Colon	Colon	GTEX-13O61
GTEX-13O61_Prostate	Prostate	GTEX-13O61
GTEX-13O61_Breast	Breast	GTEX-13O61
GTEX-13O61_Adipose_Tissue	Adipose_Tissue	GTEX-13O61
GTEX-13O61_Testis	Testis	GTEX-13O61
GTEX-13O61_Pancreas	Pancreas	GTEX-13O61
GTEX-13O61_Muscle	Muscle	GTEX-13O61
GTEX-13O61_Nerve	Nerve	GTEX-13O61
GTEX-13OVG_Blood	Blood	GTEX-13OVG
GTEX-13OVG_Thyroid	Thyroid	GTEX-13OVG
GTEX-13OVG_Lung	Lung	GTEX-13OVG
GTEX-13OVG_Heart	Heart	GTEX-13OVG
GTEX-13OVG_Esophagus	Esophagus	GTEX-13OVG
GTEX-13OVG_Blood_Vessel	Blood_Vessel	GTEX-13OVG
GTEX-13OVG_Adipose_Tissue	Adipose_Tissue	GTEX-13OVG
GTEX-13OVG_Colon	Colon	GTEX-13OVG
GTEX-13OVG_Skin	Skin	GTEX-13OVG
GTEX-13OVG_Muscle	Muscle	GTEX-13OVG
GTEX-13OVG_Nerve	Nerve	GTEX-13OVG
GTEX-13OVH_Blood	Blood	GTEX-13OVH
GTEX-13OVH_Brain	Brain	GTEX-13OVH
GTEX-13OVH_Skin	Skin	GTEX-13OVH
GTEX-13OVH_Blood_Vessel	Blood_Vessel	GTEX-13OVH
GTEX-13OVH_Muscle	Muscle	GTEX-13OVH
GTEX-13OVH_Testis	Testis	GTEX-13OVH
GTEX-13OVH_Lung	Lung	GTEX-13OVH
GTEX-13OVH_Adipose_Tissue	Adipose_Tissue	GTEX-13OVH
GTEX-13OVH_Esophagus	Esophagus	GTEX-13OVH
GTEX-13OVH_Pituitary	Pituitary	GTEX-13OVH
GTEX-13OVI_Blood	Blood	GTEX-13OVI
GTEX-13OVI_Heart	Heart	GTEX-13OVI
GTEX-13OVI_Pancreas	Pancreas	GTEX-13OVI
GTEX-13OVI_Blood_Vessel	Blood_Vessel	GTEX-13OVI
GTEX-13OVI_Ovary	Ovary	GTEX-13OVI
GTEX-13OVI_Thyroid	Thyroid	GTEX-13OVI
GTEX-13OVI_Vagina	Vagina	GTEX-13OVI
GTEX-13OVI_Uterus	Uterus	GTEX-13OVI
GTEX-13OVI_Adrenal_Gland	Adrenal_Gland	GTEX-13OVI
GTEX-13OVI_Adipose_Tissue	Adipose_Tissue	GTEX-13OVI
GTEX-13OVI_Skin	Skin	GTEX-13OVI
GTEX-13OVI_Nerve	Nerve	GTEX-13OVI
GTEX-13OVI_Muscle	Muscle	GTEX-13OVI
GTEX-13OVI_Small_Intestine	Small_Intestine	GTEX-13OVI
GTEX-13OVI_Colon	Colon	GTEX-13OVI
GTEX-13OVI_Salivary_Gland	Salivary_Gland	GTEX-13OVI
GTEX-13OVI_Stomach	Stomach	GTEX-13OVI
GTEX-13OVI_Esophagus	Esophagus	GTEX-13OVI
GTEX-13OVJ_Blood	Blood	GTEX-13OVJ
GTEX-13OVJ_Brain	Brain	GTEX-13OVJ
GTEX-13OVJ_Skin	Skin	GTEX-13OVJ
GTEX-13OVJ_Muscle	Muscle	GTEX-13OVJ
GTEX-13OVJ_Adipose_Tissue	Adipose_Tissue	GTEX-13OVJ
GTEX-13OVJ_Nerve	Nerve	GTEX-13OVJ
GTEX-13OVJ_Thyroid	Thyroid	GTEX-13OVJ
GTEX-13OVJ_Lung	Lung	GTEX-13OVJ
GTEX-13OVJ_Esophagus	Esophagus	GTEX-13OVJ
GTEX-13OVJ_Colon	Colon	GTEX-13OVJ
GTEX-13OVJ_Uterus	Uterus	GTEX-13OVJ
GTEX-13OVJ_Ovary	Ovary	GTEX-13OVJ
GTEX-13OVJ_Pituitary	Pituitary	GTEX-13OVJ
GTEX-13OVK_Blood	Blood	GTEX-13OVK
GTEX-13OVK_Thyroid	Thyroid	GTEX-13OVK
GTEX-13OVK_Adipose_Tissue	Adipose_Tissue	GTEX-13OVK
GTEX-13OVK_Spleen	Spleen	GTEX-13OVK
GTEX-13OVK_Colon	Colon	GTEX-13OVK
GTEX-13OVK_Stomach	Stomach	GTEX-13OVK
GTEX-13OVK_Esophagus	Esophagus	GTEX-13OVK
GTEX-13OVK_Skin	Skin	GTEX-13OVK
GTEX-13OVK_Blood_Vessel	Blood_Vessel	GTEX-13OVK
GTEX-13OVK_Salivary_Gland	Salivary_Gland	GTEX-13OVK
GTEX-13OVK_Muscle	Muscle	GTEX-13OVK
GTEX-13OVK_Testis	Testis	GTEX-13OVK
GTEX-13OVL_Blood	Blood	GTEX-13OVL
GTEX-13OVL_Brain	Brain	GTEX-13OVL
GTEX-13OVL_Skin	Skin	GTEX-13OVL
GTEX-13OVL_Adipose_Tissue	Adipose_Tissue	GTEX-13OVL
GTEX-13OVL_Testis	Testis	GTEX-13OVL
GTEX-13OVL_Heart	Heart	GTEX-13OVL
GTEX-13OVL_Lung	Lung	GTEX-13OVL
GTEX-13OVL_Blood_Vessel	Blood_Vessel	GTEX-13OVL
GTEX-13OVL_Muscle	Muscle	GTEX-13OVL
GTEX-13OVL_Nerve	Nerve	GTEX-13OVL
GTEX-13OVL_Esophagus	Esophagus	GTEX-13OVL
GTEX-13OVL_Salivary_Gland	Salivary_Gland	GTEX-13OVL
GTEX-13OVL_Pituitary	Pituitary	GTEX-13OVL
GTEX-13OW5_Brain	Brain	GTEX-13OW5
GTEX-13OW5_Skin	Skin	GTEX-13OW5
GTEX-13OW5_Muscle	Muscle	GTEX-13OW5
GTEX-13OW5_Thyroid	Thyroid	GTEX-13OW5
GTEX-13OW5_Lung	Lung	GTEX-13OW5
GTEX-13OW5_Blood_Vessel	Blood_Vessel	GTEX-13OW5
GTEX-13OW5_Heart	Heart	GTEX-13OW5
GTEX-13OW5_Breast	Breast	GTEX-13OW5
GTEX-13OW5_Testis	Testis	GTEX-13OW5
GTEX-13OW5_Colon	Colon	GTEX-13OW5
GTEX-13OW5_Pituitary	Pituitary	GTEX-13OW5
GTEX-13OW6_Blood	Blood	GTEX-13OW6
GTEX-13OW6_Brain	Brain	GTEX-13OW6
GTEX-13OW6_Testis	Testis	GTEX-13OW6
GTEX-13OW6_Nerve	Nerve	GTEX-13OW6
GTEX-13OW6_Blood_Vessel	Blood_Vessel	GTEX-13OW6
GTEX-13OW6_Skin	Skin	GTEX-13OW6
GTEX-13OW6_Adipose_Tissue	Adipose_Tissue	GTEX-13OW6
GTEX-13OW6_Muscle	Muscle	GTEX-13OW6
GTEX-13OW6_Thyroid	Thyroid	GTEX-13OW6
GTEX-13OW6_Lung	Lung	GTEX-13OW6
GTEX-13OW6_Heart	Heart	GTEX-13OW6
GTEX-13OW6_Esophagus	Esophagus	GTEX-13OW6
GTEX-13OW6_Adrenal_Gland	Adrenal_Gland	GTEX-13OW6
GTEX-13OW6_Colon	Colon	GTEX-13OW6
GTEX-13OW6_Stomach	Stomach	GTEX-13OW6
GTEX-13OW6_Liver	Liver	GTEX-13OW6
GTEX-13OW6_Pituitary	Pituitary	GTEX-13OW6
GTEX-13OW7_Brain	Brain	GTEX-13OW7
GTEX-13OW7_Skin	Skin	GTEX-13OW7
GTEX-13OW7_Adipose_Tissue	Adipose_Tissue	GTEX-13OW7
GTEX-13OW7_Muscle	Muscle	GTEX-13OW7
GTEX-13OW7_Nerve	Nerve	GTEX-13OW7
GTEX-13OW7_Blood_Vessel	Blood_Vessel	GTEX-13OW7
GTEX-13OW7_Thyroid	Thyroid	GTEX-13OW7
GTEX-13OW7_Lung	Lung	GTEX-13OW7
GTEX-13OW7_Heart	Heart	GTEX-13OW7
GTEX-13OW7_Esophagus	Esophagus	GTEX-13OW7
GTEX-13OW7_Adrenal_Gland	Adrenal_Gland	GTEX-13OW7
GTEX-13OW7_Pituitary	Pituitary	GTEX-13OW7
GTEX-13OW8_Blood	Blood	GTEX-13OW8
GTEX-13OW8_Brain	Brain	GTEX-13OW8
GTEX-13OW8_Thyroid	Thyroid	GTEX-13OW8
GTEX-13OW8_Breast	Breast	GTEX-13OW8
GTEX-13OW8_Adipose_Tissue	Adipose_Tissue	GTEX-13OW8
GTEX-13OW8_Prostate	Prostate	GTEX-13OW8
GTEX-13OW8_Testis	Testis	GTEX-13OW8
GTEX-13OW8_Skin	Skin	GTEX-13OW8
GTEX-13OW8_Muscle	Muscle	GTEX-13OW8
GTEX-13OW8_Nerve	Nerve	GTEX-13OW8
GTEX-13OW8_Blood_Vessel	Blood_Vessel	GTEX-13OW8
GTEX-13OW8_Lung	Lung	GTEX-13OW8
GTEX-13OW8_Heart	Heart	GTEX-13OW8
GTEX-13OW8_Esophagus	Esophagus	GTEX-13OW8
GTEX-13OW8_Colon	Colon	GTEX-13OW8
GTEX-13OW8_Pituitary	Pituitary	GTEX-13OW8
GTEX-13PDP_Brain	Brain	GTEX-13PDP
GTEX-13PDP_Skin	Skin	GTEX-13PDP
GTEX-13PDP_Adipose_Tissue	Adipose_Tissue	GTEX-13PDP
GTEX-13PDP_Muscle	Muscle	GTEX-13PDP
GTEX-13PDP_Thyroid	Thyroid	GTEX-13PDP
GTEX-13PDP_Heart	Heart	GTEX-13PDP
GTEX-13PL6_Brain	Brain	GTEX-13PL6
GTEX-13PL6_Muscle	Muscle	GTEX-13PL6
GTEX-13PL6_Blood_Vessel	Blood_Vessel	GTEX-13PL6
GTEX-13PL6_Heart	Heart	GTEX-13PL6
GTEX-13PL6_Adipose_Tissue	Adipose_Tissue	GTEX-13PL6
GTEX-13PL6_Thyroid	Thyroid	GTEX-13PL6
GTEX-13PL6_Skin	Skin	GTEX-13PL6
GTEX-13PL6_Breast	Breast	GTEX-13PL6
GTEX-13PL7_Blood	Blood	GTEX-13PL7
GTEX-13PL7_Esophagus	Esophagus	GTEX-13PL7
GTEX-13PL7_Muscle	Muscle	GTEX-13PL7
GTEX-13PL7_Heart	Heart	GTEX-13PL7
GTEX-13PL7_Adrenal_Gland	Adrenal_Gland	GTEX-13PL7
GTEX-13PL7_Spleen	Spleen	GTEX-13PL7
GTEX-13PL7_Adipose_Tissue	Adipose_Tissue	GTEX-13PL7
GTEX-13PL7_Lung	Lung	GTEX-13PL7
GTEX-13PL7_Blood_Vessel	Blood_Vessel	GTEX-13PL7
GTEX-13PL7_Nerve	Nerve	GTEX-13PL7
GTEX-13PL7_Uterus	Uterus	GTEX-13PL7
GTEX-13PL7_Pancreas	Pancreas	GTEX-13PL7
GTEX-13PL7_Ovary	Ovary	GTEX-13PL7
GTEX-13PL7_Colon	Colon	GTEX-13PL7
GTEX-13PL7_Small_Intestine	Small_Intestine	GTEX-13PL7
GTEX-13PL7_Vagina	Vagina	GTEX-13PL7
GTEX-13PLJ_Blood	Blood	GTEX-13PLJ
GTEX-13PLJ_Brain	Brain	GTEX-13PLJ
GTEX-13PLJ_Adipose_Tissue	Adipose_Tissue	GTEX-13PLJ
GTEX-13PLJ_Muscle	Muscle	GTEX-13PLJ
GTEX-13PLJ_Blood_Vessel	Blood_Vessel	GTEX-13PLJ
GTEX-13PLJ_Pituitary	Pituitary	GTEX-13PLJ
GTEX-13PVQ_Brain	Brain	GTEX-13PVQ
GTEX-13PVQ_Adipose_Tissue	Adipose_Tissue	GTEX-13PVQ
GTEX-13PVQ_Muscle	Muscle	GTEX-13PVQ
GTEX-13PVQ_Nerve	Nerve	GTEX-13PVQ
GTEX-13PVQ_Blood_Vessel	Blood_Vessel	GTEX-13PVQ
GTEX-13PVQ_Skin	Skin	GTEX-13PVQ
GTEX-13PVQ_Thyroid	Thyroid	GTEX-13PVQ
GTEX-13PVQ_Lung	Lung	GTEX-13PVQ
GTEX-13PVQ_Breast	Breast	GTEX-13PVQ
GTEX-13PVQ_Heart	Heart	GTEX-13PVQ
GTEX-13PVQ_Liver	Liver	GTEX-13PVQ
GTEX-13PVQ_Esophagus	Esophagus	GTEX-13PVQ
GTEX-13PVQ_Stomach	Stomach	GTEX-13PVQ
GTEX-13PVQ_Colon	Colon	GTEX-13PVQ
GTEX-13PVR_Liver	Liver	GTEX-13PVR
GTEX-13PVR_Adrenal_Gland	Adrenal_Gland	GTEX-13PVR
GTEX-13PVR_Spleen	Spleen	GTEX-13PVR
GTEX-13PVR_Skin	Skin	GTEX-13PVR
GTEX-13PVR_Adipose_Tissue	Adipose_Tissue	GTEX-13PVR
GTEX-13PVR_Thyroid	Thyroid	GTEX-13PVR
GTEX-13PVR_Pancreas	Pancreas	GTEX-13PVR
GTEX-13PVR_Blood_Vessel	Blood_Vessel	GTEX-13PVR
GTEX-13PVR_Heart	Heart	GTEX-13PVR
GTEX-13PVR_Ovary	Ovary	GTEX-13PVR
GTEX-13PVR_Vagina	Vagina	GTEX-13PVR
GTEX-13PVR_Colon	Colon	GTEX-13PVR
GTEX-13PVR_Esophagus	Esophagus	GTEX-13PVR
GTEX-13PVR_Stomach	Stomach	GTEX-13PVR
GTEX-13PVR_Breast	Breast	GTEX-13PVR
GTEX-13PVR_Muscle	Muscle	GTEX-13PVR
GTEX-13PVR_Nerve	Nerve	GTEX-13PVR
GTEX-13QBU_Blood_Vessel	Blood_Vessel	GTEX-13QBU
GTEX-13QBU_Heart	Heart	GTEX-13QBU
GTEX-13QBU_Adrenal_Gland	Adrenal_Gland	GTEX-13QBU
GTEX-13QBU_Thyroid	Thyroid	GTEX-13QBU
GTEX-13QBU_Lung	Lung	GTEX-13QBU
GTEX-13QBU_Esophagus	Esophagus	GTEX-13QBU
GTEX-13QBU_Stomach	Stomach	GTEX-13QBU
GTEX-13QBU_Skin	Skin	GTEX-13QBU
GTEX-13QBU_Adipose_Tissue	Adipose_Tissue	GTEX-13QBU
GTEX-13QBU_Ovary	Ovary	GTEX-13QBU
GTEX-13QBU_Uterus	Uterus	GTEX-13QBU
GTEX-13QBU_Vagina	Vagina	GTEX-13QBU
GTEX-13QBU_Colon	Colon	GTEX-13QBU
GTEX-13QBU_Small_Intestine	Small_Intestine	GTEX-13QBU
GTEX-13QBU_Salivary_Gland	Salivary_Gland	GTEX-13QBU
GTEX-13QBU_Nerve	Nerve	GTEX-13QBU
GTEX-13QBU_Muscle	Muscle	GTEX-13QBU
GTEX-13QIC_Brain	Brain	GTEX-13QIC
GTEX-13QIC_Muscle	Muscle	GTEX-13QIC
GTEX-13QIC_Nerve	Nerve	GTEX-13QIC
GTEX-13QIC_Ovary	Ovary	GTEX-13QIC
GTEX-13QIC_Blood_Vessel	Blood_Vessel	GTEX-13QIC
GTEX-13QIC_Vagina	Vagina	GTEX-13QIC
GTEX-13QIC_Esophagus	Esophagus	GTEX-13QIC
GTEX-13QIC_Breast	Breast	GTEX-13QIC
GTEX-13QJ3_Testis	Testis	GTEX-13QJ3
GTEX-13QJ3_Skin	Skin	GTEX-13QJ3
GTEX-13QJ3_Adipose_Tissue	Adipose_Tissue	GTEX-13QJ3
GTEX-13QJ3_Nerve	Nerve	GTEX-13QJ3
GTEX-13QJ3_Blood_Vessel	Blood_Vessel	GTEX-13QJ3
GTEX-13QJ3_Muscle	Muscle	GTEX-13QJ3
GTEX-13QJ3_Breast	Breast	GTEX-13QJ3
GTEX-13QJ3_Thyroid	Thyroid	GTEX-13QJ3
GTEX-13QJ3_Lung	Lung	GTEX-13QJ3
GTEX-13QJ3_Esophagus	Esophagus	GTEX-13QJ3
GTEX-13QJ3_Colon	Colon	GTEX-13QJ3
GTEX-13QJ3_Stomach	Stomach	GTEX-13QJ3
GTEX-13QJC_Brain	Brain	GTEX-13QJC
GTEX-13QJC_Skin	Skin	GTEX-13QJC
GTEX-13QJC_Lung	Lung	GTEX-13QJC
GTEX-13QJC_Blood_Vessel	Blood_Vessel	GTEX-13QJC
GTEX-13QJC_Liver	Liver	GTEX-13QJC
GTEX-13QJC_Thyroid	Thyroid	GTEX-13QJC
GTEX-13QJC_Salivary_Gland	Salivary_Gland	GTEX-13QJC
GTEX-13QJC_Pituitary	Pituitary	GTEX-13QJC
GTEX-13RTJ_Brain	Brain	GTEX-13RTJ
GTEX-13RTJ_Skin	Skin	GTEX-13RTJ
GTEX-13RTJ_Thyroid	Thyroid	GTEX-13RTJ
GTEX-13RTJ_Heart	Heart	GTEX-13RTJ
GTEX-13RTJ_Blood_Vessel	Blood_Vessel	GTEX-13RTJ
GTEX-13RTJ_Lung	Lung	GTEX-13RTJ
GTEX-13RTJ_Esophagus	Esophagus	GTEX-13RTJ
GTEX-13RTJ_Colon	Colon	GTEX-13RTJ
GTEX-13RTJ_Prostate	Prostate	GTEX-13RTJ
GTEX-13RTJ_Adipose_Tissue	Adipose_Tissue	GTEX-13RTJ
GTEX-13RTJ_Muscle	Muscle	GTEX-13RTJ
GTEX-13RTJ_Nerve	Nerve	GTEX-13RTJ
GTEX-13RTJ_Pituitary	Pituitary	GTEX-13RTJ
GTEX-13RTK_Blood_Vessel	Blood_Vessel	GTEX-13RTK
